Pokemon Id,Pokedex Number,Pokemon Name,Classification,Alternate Form Name,Original Pokemon ID,Legendary Type,Pokemon Height,Pokemon Weight,Primary Type,Secondary Type,Primary Ability,Primary Ability Description,Secondary Ability,Secondary Ability Description,Hidden Ability,Hidden Ability Description,Male Ratio,Female Ratio,Base Happiness,Health Stat,Attack Stat,Defense Stat,Special Attack Stat,Special Defense Stat,Speed Stat,Base Stat Total,Catch Rate,Experience Growth,Experience Growth Total,Primary Egg Group,Secondary Egg Group,Egg Cycle Count,Pre-Evolution Pokemon Id,Evolution Details,Power Ranking
1750,932,Nacli,Rock Salt Pokémon,NULL,NULL,NULL,0.4,16.0,Rock,NULL,Purifying Salt,The Pokémon's pure salt protects it from status conditions and halves the damage taken from Ghost-type moves.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Clear Body,Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.,50.0,50.0,50,55,55,75,35,35,25,280,255,Medium Slow,1059860,Mineral,NULL,20,NULL,NULL,G
1751,933,Naclstack,Rock Salt Pokémon,NULL,NULL,NULL,0.6,105.0,Rock,NULL,Purifying Salt,The Pokémon's pure salt protects it from status conditions and halves the damage taken from Ghost-type moves.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Clear Body,Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.,50.0,50.0,50,60,60,100,35,65,35,355,120,Medium Slow,1059860,Mineral,NULL,20,1750.0,Level 24,F
1752,934,Garganacl,Rock Salt Pokémon,NULL,NULL,NULL,2.3,240.0,Rock,NULL,Purifying Salt,The Pokémon's pure salt protects it from status conditions and halves the damage taken from Ghost-type moves.,Sturdy,"It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.",Clear Body,Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.,50.0,50.0,50,100,100,130,45,90,35,500,45,Medium Slow,1059860,Mineral,NULL,20,1751.0,Level 38,A
1668,935,Charcadet,Fire Child Pokémon,NULL,NULL,NULL,0.6,10.5,Fire,NULL,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,NULL,NULL,Flame Body,Contact with the Pokémon may burn the attacker.,50.0,50.0,50,40,50,40,50,40,35,255,90,Slow,1250000,Human-Like,NULL,35,NULL,NULL,G
1658,936,Armarouge,Fire Warrior Pokémon,NULL,NULL,NULL,1.5,85.0,Fire,Psychic,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,NULL,NULL,Weak Armor,Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.,50.0,50.0,0,85,60,100,125,80,75,525,25,Slow,1250000,Human-Like,NULL,35,1668.0,Auspicious Armor,D
1659,937,Ceruledge,Fire Blades Pokémon,NULL,NULL,NULL,1.6,62.0,Fire,Ghost,Flash Fire,Powers up the Pokémon's Fire-type moves if it's hit by one.,NULL,NULL,Weak Armor,Physical attacks to the Pokémon lower its Defense stat but sharply raise its Speed stat.,50.0,50.0,0,75,125,80,60,100,85,525,25,Slow,1250000,Human-Like,NULL,35,1668.0,Malicious Armor,A
1680,938,Tadbulb,EleTadpole Pokémon,NULL,NULL,NULL,0.3,0.4,Electric,NULL,Own Tempo,"This Pokémon has its own tempo, and that prevents it from becoming confused.",Static,"The Pokémon is charged with static electricity, so contact with it may cause paralysis.",Damp,"Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.",50.0,50.0,50,61,31,41,59,35,45,272,190,Medium Fast,1000000,Water 1,NULL,20,NULL,NULL,G
1662,939,Bellibolt,EleFrog Pokemon,NULL,NULL,NULL,1.2,113.0,Electric,NULL,Electromorphosis,"The Pokémon becomes charged when hit by an attack, boosting its next Electric-type move.",Static,"The Pokémon is charged with static electricity, so contact with it may cause paralysis.",Damp,"Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.",50.0,50.0,50,109,64,91,103,83,45,495,50,Medium Fast,1000000,Water 1,NULL,20,1680.0,Thunder Stone,E
1726,940,Wattrel,Storm Petrel Pokémon,NULL,NULL,NULL,0.4,3.6,Electric,Flying,Wind Power,"The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.",Volt Absorb,Restores HP if hit by an Electric-type move instead of taking damage.,Competitive,Boosts the Sp. Atk stat sharply when a stat is lowered.,50.0,50.0,50,40,40,35,55,40,70,280,180,Medium Slow,1059860,Water 1,Flying,20,NULL,NULL,G
1727,941,Kilowattrel,Frigatebird Pokémon,NULL,NULL,NULL,1.4,38.6,Electric,Flying,Wind Power,"The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.",Volt Absorb,Restores HP if hit by an Electric-type move instead of taking damage.,Competitive,Boosts the Sp. Atk stat sharply when a stat is lowered.,50.0,50.0,50,70,70,60,105,60,125,490,90,Medium Slow,1059860,Water 1,Flying,20,1726.0,Level 25,E
1755,942,Maschiff,Rascal Pokémon,NULL,NULL,NULL,0.5,16.0,Dark,NULL,Intimidate,"The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.",Guard Dog,Boosts the Pokémon's Attack stat if intimidated. Moves and items that would force the Pokémon to switch out also fail to work.,Stakeout,Doubles the damage dealt to the target's replacement if the target switches out.,50.0,50.0,50,60,78,60,40,51,51,340,150,Medium Slow,1059860,Field,NULL,20,NULL,NULL,F
1756,943,Mabosstiff,Boss Pokémon,NULL,NULL,NULL,1.1,61.0,Dark,NULL,Intimidate,"The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.",Guard Dog,Boosts the Pokémon's Attack stat if intimidated. Moves and items that would force the Pokémon to switch out also fail to work.,Stakeout,Doubles the damage dealt to the target's replacement if the target switches out.,50.0,50.0,50,80,120,90,60,70,85,505,75,Medium Slow,1059860,Field,NULL,20,1755.0,Level 30,D
1708,944,Shroodle,Toxic Mouse Pokémon,NULL,NULL,NULL,0.2,0.7,Poison,Normal,Unburden,Boosts the Speed stat if the Pokémon's held item is used or lost.,Pickpocket,Steals an item from an attacker that made direct contact.,Prankster,Gives priority to a status move.,50.0,50.0,50,40,65,35,40,35,75,290,190,Medium Slow,1059860,Field,NULL,20,NULL,NULL,G
1656,945,Grafaiai,Toxic Monkey Pokémon,NULL,NULL,NULL,0.7,27.2,Poison,Normal,Unburden,Boosts the Speed stat if the Pokémon's held item is used or lost.,Poison Touch,May poison a target when the Pokémon makes contact.,Prankster,Gives priority to a status move.,50.0,50.0,50,63,95,65,80,72,110,485,90,Medium Slow,1059860,Field,NULL,20,1708.0,Level 28,E
1702,946,Bramblin,Tumbleweed Pokémon,NULL,NULL,NULL,0.6,0.6,Grass,Ghost,Wind Power,"The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.",NULL,NULL,Infiltrator,"Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.",50.0,50.0,50,40,65,30,45,35,60,275,190,Medium Fast,1000000,Grass,NULL,20,NULL,NULL,G
1703,947,Brambleghast,Tumbleweed Pokémon,NULL,NULL,NULL,1.2,6.0,Grass,Ghost,Wind Power,"The Pokémon becomes charged when it is hit by a wind move, boosting the power of the next Electric-type move the Pokémon uses.",NULL,NULL,Infiltrator,"Passes through the opposing Pokémon's barrier, substitute, and the like and strikes.",50.0,50.0,50,55,115,70,80,70,90,480,45,Medium Fast,1000000,Grass,NULL,20,1702.0,After Walking 1000 Steps using Let's Go,E
1720,948,Toedscool,Woodear Pokémon,NULL,NULL,NULL,0.9,33.0,Ground,Grass,Mycelium Might,"The Pokémon will always act more slowly when using status moves, but these moves will be unimpeded by the Ability of the target.",NULL,NULL,NULL,NULL,50.0,50.0,50,40,40,35,50,100,70,335,190,Medium Slow,1059860,Grass,NULL,20,NULL,NULL,F
1721,949,Toedscruel,Woodear Pokémon,NULL,NULL,NULL,1.9,58.0,Ground,Grass,Mycelium Might,"The Pokémon will always act more slowly when using status moves, but these moves will be unimpeded by the Ability of the target.",NULL,NULL,NULL,NULL,50.0,50.0,50,80,70,65,80,120,100,515,90,Medium Slow,1059860,Grass,NULL,20,1720.0,Level 30,E
1657,950,Klawf,Ambush Pokémon,NULL,NULL,NULL,1.3,79.0,Rock,NULL,Anger Shell,"When the Pokémon's HP drops to half or less, it gets angry. This lowers its Defense and Sp. Def stats but boosts its Attack, Sp. Atk, and Speed stats.",Shell Armor,A hard shell protects the Pokémon from critical hits.,Regenerator,Restores a little HP when withdrawn from battle.,50.0,50.0,50,70,100,115,35,55,75,450,120,Medium Fast,1000000,Water 3,NULL,35,NULL,NULL,E
1687,951,Capsakid,Spicy Pepper Pokémon,NULL,NULL,NULL,0.3,3.0,Grass,NULL,Chlorophyll,Boosts the Pokémon's Speed stat in harsh sunlight.,Insomnia,The Pokémon is suffering from insomnia and cannot fall asleep.,Klutz,The Pokémon can't use any held items.,50.0,50.0,50,50,62,40,62,40,50,304,190,Medium Fast,1000000,Grass,NULL,20,NULL,NULL,F
1688,952,Scovillain,Spicy Pepper Pokémon,NULL,NULL,NULL,0.9,15.0,Grass,Fire,Chlorophyll,Boosts the Pokémon's Speed stat in harsh sunlight.,Insomnia,The Pokémon is suffering from insomnia and cannot fall asleep.,Moody,Raises one stat sharply and lowers another every turn.,50.0,50.0,50,65,108,65,108,65,75,486,50,Medium Fast,1000000,Grass,NULL,20,1687.0,Fire Stone,D
1700,953,Rellor,Rolling Pokémon,NULL,NULL,NULL,0.2,1.0,Bug,NULL,Compound Eyes,The Pokémon's compound eyes boost its accuracy.,NULL,NULL,Shed Skin,The Pokémon may heal its own status conditions by shedding its skin.,50.0,50.0,50,41,50,60,31,58,30,270,190,Fast,800000,Bug,NULL,20,NULL,NULL,G
1701,954,Rabsca,Rolling Pokémon,NULL,NULL,NULL,0.3,3.5,Bug,Psychic,Synchronize,"The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.",NULL,NULL,Telepathy,Anticipates an ally's attack and dodges it.,50.0,50.0,50,75,50,85,115,100,45,470,45,Fast,800000,Bug,NULL,20,1700.0,After Walking 1000 Steps using Let's Go,E
1716,955,Flittle,Frill Pokémon,NULL,NULL,NULL,0.2,1.5,Psychic,NULL,Anticipation,The Pokémon can sense an opposing Pokémon's dangerous moves.,Frisk,"When it enters a battle, the Pokémon can check an opposing Pokémon's held item.",Speed Boost,Its Speed stat is boosted every turn.,50.0,50.0,50,30,35,30,55,30,75,255,120,Medium Slow,1059860,Flying,NULL,20,NULL,NULL,G
1717,956,Espathra,Ostrich Pokémon,NULL,NULL,NULL,1.9,90.0,Psychic,NULL,Opportunist,"If an opponent's stat is boosted, the Pokémon seizes the opportunity to boost the same stat for itself.",Frisk,"When it enters a battle, the Pokémon can check an opposing Pokémon's held item.",Speed Boost,Its Speed stat is boosted every turn.,50.0,50.0,50,95,60,60,101,60,105,481,60,Medium Slow,1059860,Flying,NULL,20,1716.0,Level 35,E
1729,957,Tinkatink,Metalsmith Pokémon,NULL,NULL,NULL,0.4,8.9,Fairy,Steel,Mold Breaker,Moves can be used on the target regardless of its Abilities.,Own Tempo,"This Pokémon has its own tempo, and that prevents it from becoming confused.",Pickpocket,Steals an item from an attacker that made direct contact.,0.0,100.0,50,50,45,45,35,64,58,297,190,Medium Slow,1059860,Fairy,NULL,20,NULL,NULL,G
1730,958,Tinkatuff,Hammer Pokémon,NULL,NULL,NULL,0.7,59.1,Fairy,Steel,Mold Breaker,Moves can be used on the target regardless of its Abilities.,Own Tempo,"This Pokémon has its own tempo, and that prevents it from becoming confused.",Pickpocket,Steals an item from an attacker that made direct contact.,0.0,100.0,50,65,55,55,45,82,78,380,90,Medium Slow,1059860,Fairy,NULL,20,1729.0,Level 24,F
1731,959,Tinkaton,Hammer Pokémon,NULL,NULL,NULL,0.7,112.8,Fairy,Steel,Mold Breaker,Moves can be used on the target regardless of its Abilities.,Own Tempo,"This Pokémon has its own tempo, and that prevents it from becoming confused.",Pickpocket,Steals an item from an attacker that made direct contact.,0.0,100.0,50,85,75,77,70,105,94,506,45,Medium Slow,1059860,Fairy,NULL,20,1730.0,Level 38,C
1660,960,Wiglett,Garden Eel Pokémon,NULL,NULL,NULL,1.2,1.8,Water,NULL,Gooey,Contact with the Pokémon lowers the attacker's Speed stat.,Rattled,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.",Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,50.0,50.0,50,10,55,25,35,25,95,245,255,Medium Fast,1000000,Water 3,NULL,20,NULL,NULL,G
1704,961,Wugtrio,Garden Eel Pokémon,NULL,NULL,NULL,1.2,5.4,Water,NULL,Gooey,Contact with the Pokémon lowers the attacker's Speed stat.,Rattled,"Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.",Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,50.0,50.0,50,35,100,50,50,70,120,425,50,Medium Fast,1000000,Water 3,NULL,20,1660.0,Level 26,E
1728,962,Bombirdier,Item Drop Pokémon,NULL,NULL,NULL,1.5,42.9,Flying,Dark,Big Pecks,Protects the Pokémon from Defense-lowering effects.,Keen Eye,Keen eyes prevent other Pokémon from lowering this Pokémon's accuracy.,Rocky Payload,Powers up Rock-type moves.,50.0,50.0,50,70,103,85,60,85,82,485,25,Slow,1250000,Flying,NULL,35,NULL,NULL,E
1693,963,Finizen,Dolphin Pokémon,NULL,NULL,NULL,1.3,60.2,Water,NULL,Water Veil,"The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn.",NULL,NULL,NULL,NULL,50.0,50.0,50,70,45,40,45,40,75,315,200,Slow,1250000,Field,Water 2,40,NULL,NULL,F
1694,964,Palafin,Dolphin Pokémon,NULL,NULL,NULL,1.3,60.2,Water,NULL,Zero to Hero,The Pokémon transforms into its Hero Form when it switches out.,NULL,NULL,NULL,NULL,50.0,50.0,50,100,70,72,53,62,100,457,45,Slow,1250000,Field,Water 2,40,1693.0,Level 38 while in a Union Circle group,S
1695,964,Palafin,Dolphin Pokémon,Hero,1694.0,NULL,1.8,97.4,Water,NULL,Zero to Hero,The Pokémon transforms into its Hero Form when it switches out.,NULL,NULL,NULL,NULL,50.0,50.0,50,100,160,97,106,87,100,650,45,Slow,1250000,Field,Water 2,40,NULL,NULL,S
1718,965,Varoom,Single-Cyl Pokémon,NULL,NULL,NULL,1.0,35.0,Steel,Poison,Overcoat,"Protects the Pokémon from things like sand, hail, and powder.",NULL,NULL,Slow Start,"For five turns, the Pokémon's Attack and Speed stats are halved.",50.0,50.0,50,45,70,63,30,45,47,300,190,Medium Fast,1000000,Mineral,NULL,20,NULL,NULL,G
1719,966,Revavroom,Multi-Cyl Pokémon,NULL,NULL,NULL,1.8,120.0,Steel,Poison,Overcoat,"Protects the Pokémon from things like sand, hail, and powder.",NULL,NULL,Filter,Reduces the power of supereffective attacks taken.,50.0,50.0,50,80,119,90,54,67,90,500,75,Medium Fast,1000000,Mineral,NULL,20,1718.0,Level 40,E
1655,967,Cyclizar,Mount Pokémon,NULL,NULL,NULL,1.6,63.0,Dragon,Normal,Shed Skin,The Pokémon may heal its own status conditions by shedding its skin.,NULL,NULL,Regenerator,Restores a little HP when withdrawn from battle.,50.0,50.0,50,70,95,65,85,65,121,501,190,Medium Slow,1059860,Field,NULL,30,NULL,NULL,E
1722,968,Orthworm,Earthworm Pokémon,NULL,NULL,NULL,2.5,310.0,Steel,NULL,Earth Eater,"If hit by a Ground-type move, the Pokémon has its HP restored instead of taking damage.",NULL,NULL,Sand Veil,Boosts the Pokémon's evasiveness in a sandstorm.,50.0,50.0,50,70,85,145,60,55,65,480,25,Slow,1250000,Field,NULL,35,NULL,NULL,E
1753,969,Glimmet,Ore Pokémon,NULL,NULL,NULL,0.7,8.0,Rock,Poison,Toxic Debris,Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.,NULL,NULL,Corrosion,The Pokémon can poison the target even if it's a Steel or Poison type.,50.0,50.0,50,48,35,42,105,60,60,350,70,Medium Slow,1059860,Mineral,NULL,30,NULL,NULL,F
1754,970,Glimmora,Ore Pokémon,NULL,NULL,NULL,1.5,45.0,Rock,Poison,Toxic Debris,Scatters poison spikes at the feet of the opposing team when the Pokémon takes damage from physical moves.,NULL,NULL,Corrosion,The Pokémon can poison the target even if it's a Steel or Poison type.,50.0,50.0,50,83,55,90,130,81,86,525,25,Medium Slow,1059860,Mineral,NULL,30,1753.0,Level 35,A
1663,971,Greavard,Ghost Dog Pokémon,NULL,NULL,NULL,0.6,35.0,Ghost,NULL,Pickup,"The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.",NULL,NULL,Fluffy,"Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.",50.0,50.0,50,50,61,60,30,55,34,290,120,Medium Slow,1059860,Field,NULL,20,NULL,NULL,G
1709,972,Houndstone,Ghost Dog Pokémon,NULL,NULL,NULL,2.0,15.0,Ghost,NULL,Sand Rush,Boosts the Pokémon's Speed stat in a sandstorm.,NULL,NULL,Fluffy,"Halves the damage taken from moves that make direct contact, but doubles that of Fire-type moves.",50.0,50.0,50,72,101,100,50,97,68,488,60,Medium Slow,1059860,Field,NULL,20,1663.0,Level 30 At Night,D
1738,973,Flamigo,Synchronize Pokémon,NULL,NULL,NULL,1.6,37.0,Flying,Fighting,Scrappy,The Pokémon can hit Ghost-type Pokémon with Normal- and Fighting-type moves.,Tangled Feet,Raises evasiveness if the Pokémon is confused.,Costar,"When the Pokémon enters a battle, it copies an ally's stat changes.",50.0,50.0,50,82,115,74,75,64,90,500,100,Medium Slow,1059860,Flying,NULL,20,NULL,NULL,E
1689,974,Cetoddle,Terra Whale Pokémon,NULL,NULL,NULL,1.2,45.0,Ice,NULL,Thick Fat,"The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.",Snow Cloak,Boosts evasiveness in a hailstorm.,Sheer Force,Removes additional effects to increase the power of moves when attacking.,50.0,50.0,50,108,68,45,30,40,43,334,150,Medium Slow,1059860,Field,NULL,25,NULL,NULL,F
1652,975,Cetitan,Terra Whale Pokémon,NULL,NULL,NULL,4.5,700.0,Ice,NULL,Thick Fat,"The Pokémon is protected by a layer of thick fat, which halves the damage taken from Fire- and Ice-type moves.",Slush Rush,Boosts the Pokémon's Speed stat in a hailstorm.,Sheer Force,Removes additional effects to increase the power of moves when attacking.,50.0,50.0,50,170,113,65,45,55,73,521,50,Medium Slow,1059860,Field,NULL,25,1689.0,Ice Stone,E
1707,976,Veluza,Jettison Pokémon,NULL,NULL,NULL,2.5,90.0,Water,Psychic,Mold Breaker,Moves can be used on the target regardless of its Abilities.,NULL,NULL,Sharpness,Powers up slicing moves.,50.0,50.0,50,90,102,73,78,65,70,478,100,Fast,800000,Water 2,NULL,20,NULL,NULL,E
1705,977,Dondozo,Big Catfish Pokémon,NULL,NULL,NULL,12.0,220.0,Water,NULL,Unaware,"When attacking, the Pokémon ignores the target Pokémon's stat changes.",Oblivious,"The Pokémon is oblivious, and that keeps it from being infatuated or falling for taunts.",Water Veil,"The Pokémon is covered with a water veil, which prevents the Pokémon from getting a burn.",50.0,50.0,50,150,100,115,65,65,35,530,25,Slow,1250000,Water 2,NULL,40,NULL,NULL,A
1706,978,Tatsugiri,Mimicry Pokémon,NULL,NULL,NULL,0.3,8.0,Dragon,Water,Commander,"When the Pokémon enters a battle, it goes inside the mouth of an ally Dondozo if one is on the field. The Pokémon then issues commands from there. Dondozo can no longer switch out. Dondozo's stats all raise by 2 stages.",NULL,NULL,Storm Drain,"Draws in all Water-type moves. Instead of being hit by Water-type moves, it boosts its Sp. Atk.",50.0,50.0,50,68,50,60,120,95,82,475,100,Medium Slow,1059860,Water 2,NULL,35,NULL,NULL,D
1757,978,Tatsugiri,Mimicry Pokémon,Droppy,1706.0,NULL,0.3,8.0,Dragon,Water,Commander,"When the Pokémon enters a battle, it goes inside the mouth of an ally Dondozo if one is on the field. The Pokémon then issues commands from there. Dondozo can no longer switch out. Dondozo's stats all raise by 2 stages.",NULL,NULL,Storm Drain,"Draws in all Water-type moves. Instead of being hit by Water-type moves, it boosts its Sp. Atk.",50.0,50.0,50,68,50,60,120,95,82,475,100,Medium Slow,1059860,Water 2,NULL,35,NULL,NULL,E
1758,978,Tatsugiri,Mimicry Pokémon,Stretchy,1706.0,NULL,0.3,8.0,Dragon,Water,Commander,"When the Pokémon enters a battle, it goes inside the mouth of an ally Dondozo if one is on the field. The Pokémon then issues commands from there. Dondozo can no longer switch out. Dondozo's stats all raise by 2 stages.",NULL,NULL,Storm Drain,"Draws in all Water-type moves. Instead of being hit by Water-type moves, it boosts its Sp. Atk.",50.0,50.0,50,68,50,60,120,95,82,475,100,Medium Slow,1059860,Water 2,NULL,35,NULL,NULL,E
1678,979,Annihilape,Rage Monkey Pokémon,NULL,NULL,NULL,1.2,56.0,Fighting,Ghost,Vital Spirit,"The Pokémon is full of vitality, and that prevents it from falling asleep.",Inner Focus,"The Pokémon's intensely focused, and that protects the Pokémon from flinching.",Defiant,Boosts the Pokémon's Attack stat sharply when its stats are lowered.,50.0,50.0,50,110,115,80,50,90,90,535,45,Medium Fast,1000000,Field,NULL,20,924.0,After Using Rage Fist 20 Times,S
1679,980,Clodsire,Spiny Fish Pokémon,NULL,NULL,NULL,1.8,223.0,Poison,Ground,Poison Point,Contact with the Pokémon may poison the attacker.,Water Absorb,Restores HP if hit by a Water-type move instead of taking damage.,Unaware,"When attacking, the Pokémon ignores the target Pokémon's stat changes.",50.0,50.0,50,130,75,60,45,100,20,430,90,Medium Fast,1000000,Water 1,Field,20,1654.0,Level 20,E
